judul-abstrak,kategori,lang,,,,,
pengembangan bahar ajar berbasis multimedia interaktif tujuan penelitian mendeskripsikan kondisi potensi pembelajaran guru kompetensi dasar alat ukur osiloskop menghasilkan produk multimedia interaktif pembelajaran kompetensi dasar alat ukur osiloskop menganalisa efektivitas pembelajaran multimedia interaktif subyek uji coba purposive sampling siswa tingkat xi teknik audio video smk bandar lampung kesimpulan penelitian potensi sarana prasarana sekolah dimanfaatkan mengembangkan multimedia interaktif menghasilkan multimedia interaktif kompetensi dasar alat ukur osiloskop multimedia interaktif efektif media pembelajaran nilai ngain aspek psikomotor multimedia interaktif efisien media pembelajaran nilai rasio efisiensi,4,"<re.Match object; span=(0, 2), match='id'>",,,,,
pengembangan multimedia pembelajaran interaktif mata pelajaran penjasorkes dasardasar permainan sepakbola siswa smp negeri gamping penelitian pengembangan multimedia pembelajaran bertujuan menghasilkan multimedia pembelajaran interaktif penjasorkes layak meningkatkan pemahaman siswa smp pembelajaran penjasorkes khususnyatentang dasardasar permainan sepakbola penelitian mengggunakan model penelitian research development subyek penelitiannya siswa smp hasil pengembangan produk multimedia sesuai tahap pengembangan menghasilkan multimedia pembelajaran penjasorkes layak danbermanfaat validasi ahli materi memperoleh nilai rerata validasi ahli media memperoleh nilai rerata uji coba lapanganmemperoleh nilai rerata multimedia terbukti manfaat untuksiswa hasil perhitungan ujit hasil perhitungan ujit dapatdilihat selisih perbedaan ratarata standar deviasi nilai ttest hitung df sig hasil bahwaproduk multimedia layak bermanfaat siswa smp salah sumber belajar,4,"<re.Match object; span=(0, 2), match='id'>",,,,,
pengembangan multimedia pembelajaran bahasa arab mahasiswa uin sunan kalijaga yogyakarta penelitian bertujuan menghasilkan kefektifan penggunaan multimedia pembelajaran bahasa arab mahasiswa uin sunan kalijaga yogyakarta penelitian model penelitian pengembangan rd subjek penelitian mahasiswa semester prodi pendidikan bahasa arab fakultas tarbiyah keguruan uin sunan kalijaga yogyakarta uji validitas multimedia orang ahli materi orang ahli media instrumen pengumpulan data angket kelayakan produk dikembangkan keefektifan penggunaan multimedia dilaksanakan pembelajaran multimedia hasil pengembangan tes hasil belajar penelitian pengembangan menghasilkan multimedia pembelajaran bahasa arab berbentuk cd pembelajaran dilengkapi manual book materi kehidupan seharihari kelayakan produk berdasarkan validasi ahli materi hasil validasi ahli media hasil multimedia efektif berdasarkan hasil uji keefektifan penggunaan multimedia hasil pengembangan diperoleh rerata pretest diperoleh ratarata posttest diperoleh gain score poin berdasarkan hasil evaluasi multimedia pembelajaran bahasa arab hasil pengembangan penelitian layak efektif pembelajaran,4,"<re.Match object; span=(0, 2), match='id'>",,,,,
pengembangan multimedia berbasis komputer pembelajaran matematika siswa sma tujuan penelitian menghasilkan multimedia berbasis komputer layak pembelajaran matematika siswa sma ditinjau aspek pembelajaran aspek materi aspek media persentase siswa mencapai ketuntasan belajar produk multimedia pembelajaran hasil pengembangan pengembangan multimedia pembelajaran tahap analisis desain produksi uji coba tahap analisis meliputi menganalisis kebutuhan siswa memilih menetapkan materi pokok dikembangkan mengembangkan alat evaluasi tahap desain meliputi pembuatan storyboard flowchart tahap produksi meliputi pengemasan produk bentuk cd tahap uji coba uji ahli materi ahli media uji lapangan meliputi uji coba lawan uji coba kelompok uji coba kelompok data hasil uji coba dikumpulkan kuesioner tes dianalisis statistik deskriptif hasil uji coba memperbaiki multimedia pembelajaran hasil penelitian produk multimedia pembelajaran hasil pengembangan kategori persentase siswa mencapai ketuntasan belajar multimedia pembelajaran hasil pengembangan kategori,4,"<re.Match object; span=(0, 2), match='id'>",,,,,
media informasi interaktif teknik pukulan kendang sunda berbasis multimedia perkembangan teknologi dirasakan manfaatnya didalam kehidupan manusia media informasi pemanfaatan kemajuan teknologi metodemetode memanfaatkan multimedia multimedia pemanfaatan komputer menggabungkan teks audio gambar animasi media informasi interaktif teknik pukulan kendang sunda dibutuhkan kurangnya alat peraga cenderung klasikal metode ceramah informasi materi penyampaian informasi materi maksimal sulit dimengerti dikembangkannya perangkat lunak diharapkan membantu media informasi teknik pukulan kendang sunda memahami menguasai materi dikemas interaktif aplikasi multimedia,4,"<re.Match object; span=(0, 2), match='id'>",,,,,
pengembangan multimedia pembelajaran ips terpadu siswa kelas vii semester genap smp negeri tegallalang penelitian tujuan mengembangkan multimedia pembelajaran siswa kelas vii mata pelajaran ips terpadu penelitian tahapan mendeskripsikan rancang bangun multimedia pembelajaran mendeskripsikan kualitas pengembangan multimedia pembelajaran mendeskripsikan efektivitas penggunaan multimedia pembelajaran penelitian pengembangan munggunakan model pengembangan perangkat pembelajaran define design develop disseminate penelitian pengembangan diawali pengumpulan data menyusun desain multimedia storyboard diaplikasikan program flash penelitian melibatkan siswa kelas vii smp tegallalang data kevalidan uji ahli isi ahli media ahli desain uji perorangan uji kelompok uji lapangan diperoleh kuesioner data hasil belajar siswa diperoleh metode tes data diperoleh dianalisis deskriptif kualitatif deskriptif kuantitatif statistik inferensial hasil penilaian ahli isi kualifikasi hasil penilaian ahli media kualifikasi hasil penilaian ahli desain kualifikasi hasil uji perorangan kualifikasi hasil uji kelompok kualifikasi hasil uji lapangan efektivitas produk dilakukanlah penghitungan hasil belajar manual diperoleh hasil hitung harga tabel taraf signifikansi harga hitung harga tabel ditolak diterima perbedaan signifikan hasil belajar ips terpadu siswa multimedia pembelajaran,4,"<re.Match object; span=(0, 2), match='id'>",,,,,
pengembangan software multimedia interaktif menunjang pelatihan pendalaman materi ipa mahasiswa nonsains calon guru sekolah dasar pembagian mahasiswa konsentrasi matematika ipa ips bahasa pgsd menyebabkan keterbatasan penguasaan konsep mahasiswa calon guru sekolah dasar bidang studi konteks pembelajaran ipa keterbatasan penguasaan konsep mahasiswa calon guru sd mempengaruhi kemampuan guru merancang pembelajaran ipa tujuan penelitian mengembangkan software multimedia interaktif menunjang pelatihan pendalaman materi ipa mahasiswa nonsains calon guru sekolah dasar meningkatkan penguasaan konsep desain penelitian research and development instrumen penelitian lembar penilaian multimedia validator mahasiswa terlibat tahap uji coba terbatas uji coba lapangan berdasarkan hasil analisis multimedia interaktif uji coba terbatas validasi ahli uji coba lapangan diperoleh buah software multimedia interaktif layak program pelatihan pendalaman materi ipa multimedia interaktif anatomi fisiologi tubuh manusia hewan anatomi fisiologi tumbuhan,4,"<re.Match object; span=(0, 2), match='id'>",,,,,
pengaruh model pbl berbantuan multimedia interaktif hasil belajar ips kelas vii smpn sawan penelitian bertujuan mendeskripsikan hasil belajar siswa diajarkan model konvensional pembelajaran ips mendeskripsikan hasil belajar ips siswa dibelajarkan model problem based learning berbantuan multimedia interaktif perbedaan hasil belajar siswa dibelajarkan menerapkan model problem based learning pbl berbantuan multimedia interaktif siswa dibelajarkan model konvensional subjek penelitian siswa smp negeri sawan populasi penelitian siswa kelas vii siswa sampel kelas viia orang kelas viia orang metode pengumpulan data penelitian metode tes objektif data dianalisis analisis deskriptif kuantitatif hasil penelitian hasil belajar siswa diajarkan model konvensional pembelajaran ips skor ratarata hasil belajar ips siswa dibelajarkan model pbl berbantuan multimedia interaktif skor ratarata perbedaan hasil belajar siswa dibelajarkan menerapkan model pbl berbantuan multimedia interaktif siswa dibelajarkan model konvensional penghitungan hasil belajar diperoleh hasil thitung harga ttabel taraf signifikasi harga thitungttabel ditolak diterima perbedaan hasil belajar ips kelompok siswa dibelajarkan model pembelajaran pbl berbantuan multimedia interaktif kelompok siswa dibelajarkan model konvensional siswa kelas vii semester genap smp sawan pelajaran model pembelajaran pbl berbantuan multimedia interaktif berpengaruh hasil belajar siswa mata pelajaran ips kelas vii semester genap pelajaran smp negeri sawan,4,"<re.Match object; span=(0, 2), match='id'>",,,,,
pengembangan buku sekolah elektronik bse berbasis multimedia sumber belajar standar kompetensi mengelola data informasi kerja smk kompetensi keahlian administrasi perkantoran smk negeri tempel penelitian bertujuan menghasilkan bse berbasis multimedia sumber belajar smk kompetensi keahlian administrasi perkantoran kelayakan bse berbasis multimedia sumber belajar smk kompetensi keahlian administrasi perkantoran penelitian metode penelitian pengembangan research and development objek penelitian bse berbasis multimedia smk standar kompetensi mditk smk negeri tempel penelitian model addie analysis design development implementation evaluation meliputi tahap analisis tahap desain tahap pengembangan tahap implementasi tahap evaluasi validasi ahli materi guru validasi ahli media dosen masukan saran kelayakan produk segi materi media uji coba metode angket siswa smk negeri tempel kelas xi kompetensi keahlian administrasi perkantoran siswa teknik analisis data analisis deskriptif kuantitatif dikonversikan data kualitatif skor ratarata skala skala likert skala penilaian ditentukan kesimpulan penelitian meliputi pengembangan bse berbasis multimedia berhasil dikembangkan tahapan analisis desain pengembangan implementasi evaluasi hasil penilaian kelayakan bse berbasis multimedia ahli materi skor ratarata persentase layak hasil penilaian ahli media skor ratarata persentase layak hasil penilaian uji coba siswa skor ratarata persentase layak media pembelajaran bse berbasis multimedia standar kompetensi mditk dikembangkan dianggap layak dijadikan media pembelajaran sumber belajar siswa,4,"<re.Match object; span=(0, 2), match='id'>",,,,,
pengembangan multimedia pembelajaran interaktif model mata pelajaran ips terpadu multimedia pembelajaran interaktif dikembangkan mengatasi proses pembelajaran ips terpadu hasil belajar siswa kelas viii memuaskan merata salah faktor penyebabnya minimnya sumber belajar relevan siswa termotivasi belajar penelitian bertujuan mendeskripsikan desain pengembangan multimedia pembelajaran interaktif menguji validitas produk multimedia pembelajaran interaktif review ahli uji coba produk efektivitas penggunaan produk multimedia pembelajaran interaktif peningkatan hasil belajar ips terpadu siswa kelas viii smpn singaraja pengembangan produk tahapan model define design develop disseminate metode pengumpulan data metode pencatatan dokumen kuesioner tes instrumen pengumpulan data pencatatan sistematis angket lembar teknik analisis data analisis deskriptif kualitatif deskriptif kuantitatif statistik inferensial ujit desain pengembangan menghasilkan flowchart storyboard berdasarkan analisis data validitas multimedia pembelajaran interaktif review ahli isi mata pelajaran review ahli desain pembelajaran review ahli media pembelajaran uji coba perorangan uji coba kelompok uji coba lapangan multimedia pembelajaran interaktif dikategorikan direvisi dinyatakan valid berdasarkan uji hipotesis harga thitungttable hasil analisis menunjukan penggunaan multimedia dinyatakan efektif berpengaruh peningkatan hasil belajar ips terpadu siswa kelas viii smpn singaraja,4,"<re.Match object; span=(0, 2), match='id'>",,,,,
aplikasi multimedia media pembelajaran ilmu pengetahuan sosial materi budaya indonesia unity engine sekolah dasar belajar kegiatan pokok sekolah pelajar pelajar memperhatikan penjelasan materi pelajaran guru guru materi pelajaran metode konvensional pelajar aktif memperhatikan mendengarkan metode berdampak semangat belajar pelajar menurun bosan metodemetode perkembangan teknologi guru memanfaatkannya meningkatkan semangat belajar pelajar efisien mandiri mengajarkan siswa berperan aktif pembelajaran berdasarkan permasalahan dibangun aplikasi multimedia pembelajaran interaktif berbasis mobile pendamping pembelajaran menunjang proses penerimaan materi pelajaran sekolah aplikasi multimedia pembelajaran pendamping unity engine adobe illustrator metode pengembangan mutimedia multimedia development life cycle mdlc metode pengujian aplikasi metode black box testing betha testing kuesioner hasil black box testing aplikasi multimedia pembelajaran pendamping berbasis mobile unity engine fungsi menu aplikasi berhasil sesuai fungsinya hasil betha testing responden respon positif aplikasi aplikasi dikategorikan aplikasi media pendamping pembelajaran sekolah sekolah,4,"<re.Match object; span=(0, 2), match='id'>",,,,,
pengembangan media pembelajaran fisika berbasis multimedia interaktif terintegrasi lks pokok bahasan hukum newton gerak kelas smama penelitian bertujuan mengembangkan media pembelajaran fisika berbasis multimedia interaktif software adobe flash xml pokok bahasan hukum newton gerak kelayakan media pembelajaran fisika berbasis multimedia interaktif software adobe flash xml pokok bahasan hukum newton gerak dikembangkan pencapaian hasil belajar siswa mengikuti proses pembelajaran media pembelajaran fisika berbasis multimedia interaktif terintegrasi lembar kerja siswa hasil pengembangan penelitian penelitian pengembangan rd mengacu model dikemukakan sugiyono kelayakan media divalidasi ahli materi ahli media praktisi subjek ujicoba penelitian siswa kelas sma sukoharjo akademik siswa rincian siswa subjek ujicoba produk siswa subjek ujicoba pemakaian berdasarkan hasil analisis data disimpulkan media pembelajaran fisika berbasis multimedia interaktif terintegrasi lembar kerja siswa berhasil dikembangkan software adobe flash xml hasil produk dikemas keping cd didalamnya berisi software utama media file pendukung media media disajikan pembagian materi materi pembelajaran materi penjelasan diproteksi berisi bank diupdate media pembelajaran dikembangkan mengacu langkah sugiyono tervalidasi media pembelajaran fisika berbasis multimedia interaktif terintegrasi lembar kerja siswa dikembangkan layak kategori pencapaian hasil belajar peserta didik mengikuti proses pembelajaran media pembelajaran fisika berbasis multimedia interaktif terintegrasi lembar kerja siswa mengalami peningkatan aspek pengetahuan,4,"<re.Match object; span=(0, 2), match='id'>",,,,,
peningkatan hasil belajar siswa kelas jurusan multimedia materi pokok protokol jaringan siswa pengembangan penggunaan multimedia pembelajaran interaktif berbasis flash materi pokok protokol jaringan salah materi pokok mata pelajaran jaringan dasar siswa kelas jurusan multimedia smk negeri blitar informasi diperoleh kepala jurusan program keahlian hasil capaian belajar siswa target sekolah salah faktor utama diduga menyebabkan tercapainya sasaran pembelajaran kelas jurusan multimedia smk negeri blitar ketersediaan alat keterbatasan kemampuan akses sumber belajar siswa pernyataan didukung data analisis hasil evaluasi belajar siswa didapatkan salah nilai evaluasi mata pelajaran jaringan dasar berdasarkan latar pengembangan multimedia pembelajaran interaktif berbasis flash materi pokok protokol jaringan siswa kelas jurusan multimedia smk negeri blitar rangka meningkatkan hasil belajar siswamultimedia pembelajaran interaktif dikembangkan metode pengembangan addie pengumpulan data angket test angket data validasi ahli media ahli materi peserta didik test proses pre test post test hasil belajar siswaberdasarkan hasil penelitian analisis data hasil pengembangan implementasi didapatkan peningkatanketuntasan belajarsiswa penggunaan multimedia berdasarkan hasil penilaian hasil ketuntasan belajar disimpulkan multimedia pembelajaran interaktif dikembangkan valid layak proses pembelajaran smk negeri blitar,4,"<re.Match object; span=(0, 2), match='id'>",,,,,
pengembangan multimedia pembelajaran matematika berbasis android siswa kelas sekolah dasar pengembangan multimedia pembelajaran matematika siswa kelas sekolah dasar dilatarbelakangi tercapainya ketuntasan minimal siswa media belajar mandiri membantu siswa belajar tujuan penelitian hasil pengembangan multimedia pembelajaran matematika siswa kelas sekolah dasar tingkat kelayakan multimedia pembelajaran hasil belajar siswa multimedia pembelajaran penelitian siswa kelas sd kepurun penelitian pendekatan penelitian pengembangan rd mengadaptasi model pengembangan alessi trolip perencanaan meliputi analisis analisis kebutuhan desain meliputi pembuatan flowchart storyboard desain antarmuka tahap pengembangan media meliputi pengumpulan materi pembuatan produk penulisan kode pengujian alpha revisi pengujian beta uji coba lapangan alat pengumpul data yag angket data diperoleh dianalisis teknik deskriptif kuantitatif hasil penelitian hasil pengembangan multimedia pembelajaran matematika aplikasi android format apk multimedia pembelajaran dikembangkan layak pendukung pembelajaran persentase kelayakan ahli media ahli materi pengguna ketuntasan hasil belajar siswa multimedia pembelajaran matematika disimpulkan aplikasi berdampak positif hasil belajar siswa,4,"<re.Match object; span=(0, 2), match='id'>",,,,,
pengembangan multimedia presentasi ipa model luther kelas iv semester genap sd negeri kaliuntu penelitian bertujuan mendeskripsikan rancang bangun multimedia presentasi mata pelajaran ipa kualitas multimedia presentasi review ahli uji coba siswa efektivitas multimedia presentasi mata pelajaran ipa penelitian penelitian pengembangan penelitian pengembangan model luther validasi multimedia ahli isi mata pelajaran ahli desain pembelajaran ahli media pembelajaran uji coba perorangan uji coba kelompok uji coba lapangan efektivitas multimedia siswa desain penelitian pretest posttest data dikumpulkan metode wawancara pencatatan dokumen kuesioner tes objektif analisis data analisis deskriptif kualitatif kuantitatif statistik inferensialinduktif ujit hasil penelitian rancang bangun pengembangan multimedia presentasi langkah konsep perancangan pengumpulan bahan pembuatan uji coba distribusi kualitas hasil pengembangan media review ahli siswa ahli isi pembelajaran kategori ahli desain pembelajaran kategori ahli media pembelajaran kategori uji coba perorangan kategori uji coba kelompok kategori uji coba lapangan kategori berdasarkan uji hipotesis harga thitung ttabel harga hitung harga tabel perbedaan signifikan hasil belajar siswa multimedia presentasi,4,"<re.Match object; span=(0, 2), match='id'>",,,,,
pengembangan multimedia pembelajaran mata pelajaran bahasa inggris kelas semester genap smkn sukawati penelitian upaya mengembangkan multimedia pembelajaran bahasa inggris operasional tujuan dirinci tahapan mendeskripsikan rancang bangun multimedia pembelajaran mendeskripsikan hasil pengembangan multimedia pembelajaran mendeskripsikan efektifitas penggunaan multimedia pembelajaran hasil belajar siswa mata pelajaran bahasa inggris,4,"<re.Match object; span=(0, 2), match='id'>",,,,,
keefektifan pembelajaran multimedia materi dimensi ditinjau prestasi minat belajar matematika sma penelitian bertujuan mendeskripsikan keefektifan penggunaan multimedia ditinjau prestasi minat belajar matematika perbedaan prestasi minat belajar matematika pembelajaran multimedia multimedia populasi penelitian siswa kelas sma negeri aimas enam kelas kelas xa xf ditentukan sampel penelitian random kelas xa pembelajaran multimedia kelas xf pembelajaran multimedia pengumpulan data tes prestasi belajar matematika angket minat siswa matematika hasil penelitian pembelajaran matematika multimedia efektif ditinjau prestasi minat siswa belajar matematika perbedaan prestasi minat belajar matematika siswa multimedia multimedia ketiga pembelajaran multimedia efektif dibandingkan pembelajaran multimedia ditinjau prestasi minat siswa belajar matematika,4,"<re.Match object; span=(0, 2), match='id'>",,,,,
pengembangan multimedia pembelajaran interaktif model tutorial mata pelajaran ipa siswa kelas viii semester genap smp negeri singaraja pelajaran penelitian bertujuan mendeskripsikan rancang bangun pengembangan multimedia interaktif mata pelajaran ipa kualitas hasil pengembangan multimedia interaktif review ahli uji coba siswa efektivitas multimedia interaktif mata pelajaran ipa penelitian penelitian pengembangan desain penelitian pengembangan model borg gall prosedur pengembangan produk model tahapan penelitian pengumpulan data perencanaan pembuatan produk uji coba perbaikan produk uji coba lapangan perbaikan produk operasional uji coba oporasional perbaikan produk deseminasi nasional tahapan model pengembangan dijadikan acuan memproduksi memvalidasi multimedia interaktif dikembangkan validasi multimedia interaktif ahli isi mata pelajaran ahli desain pembelajaran ahli media pembelajaran siswa uji coba perorangan siswa uji coba kelompok siswa uji coba lapangan uji efektivitas multimedia interaktif orang siswa uji efektivitas desain penelitian pretest posttest data dikumpulkan metode kuesioner tes analisis data analisis deskriptif kualitatif deskritif kuantitatif statistik inferensialinduktif ujit,4,"<re.Match object; span=(0, 2), match='id'>",,,,,
pengembangan multimedia pembelajaran mata pelajaran ips kelas vii smp negeri singaraja permasalahan ditemukan smp negeri singaraja tujuan pembelajaran ips tercapai maksimal hasil belajar ips diperoleh siswa mencapai kkm ditentukan sekolah penelitian produk multimedia pembelajaran ips penelitian penelitian pengembangan bertujuan mendeskripsikan rancang bangun pengembangan multimedia pembelajaran mata pelajaran ips kualitas hasil pengembangan multimedia pembelajaran mata pelajaran ips review ahli uji coba produk efektifitas pembelajaran multimedia pembelajaran ips desain multimedia pembelajaran diproduksi merancang flowchart storyboard dasar merancang produk multimedia pembelajaran ips validasi media ahli bidang studi ahli desain pembelajaran ahli media pembelajaran siswa uji coba perorangan siswa uji coba kelompok siswa uji coba lapangan efektivitas pembelajaran siswa desain penelitian pretest posttest data dikumpulkan metode kuesioner tes instrumen kuesioner tes hasil belajar tes objektif analisis data deskriptif kualitatif kuantitatif statistik inferensialinduktif ujit hasil penelitian pengembangan deskripsi rancang bangun pengembangan multimedia pembelajaran langkah konsep rancangan mendesain produk mengumpulkan materi produk perakitan produk uji coba produk pemasaran kualitas hasil pengembangan media review ahli siswa hasil validasi media ahli isi mata pelajaran ahli desain pembelajaran ahli media pembelajaran ketiganya kategori uji coba perorangan kategori uji coba kelompok uji coba lapangan kategori efektivitas hasil pengembangan multimedia pembelajran signifikansi diperoleh thitung ttabel perbedaan signifikan hasil belajar siswa multimedia pembelajaran,4,"<re.Match object; span=(0, 2), match='id'>",,,,,
pengembangan multimedia pembelajaran interaktif model luther mata pelajaran ips siswa kelas viii semester genap pelajaran smp negeri negara hasil belajar ips siswa kelas viii smp negeri negara memuaskan salah indikasinya capaian rerata hasil belajar ips angka nilai kriteria ketuntasan minimal kkm nasional ditetapkan salah faktor diduga penyebab memuaskan hasil belajar relative minimnya sumber belajar multimedia tersedia sekolah dasar kondisi penelitian pengembangan multimedia pembelajaran interaktif harapan hasil belajar mata pelajaran ips meningkat bertitik tolak penelitian bertujuan mendeskripsikan desain pengembangan multimedia pembelajaran interaktif kualitas produk multimedia pembelajaran interaktif mata pelajaran ips efektivitas penggunaan multimedia pembelajaran interaktif mata pelajaran ips siswa kelas viii semester genap pelajaran penelitian pengembangan model luther metode pengumpulan data metode pencatatan dokumenkuesioner tes instrumen pengumpulan data pencatatan dokumen angket perangkat tes soalteknik analisis data analisis deskriptif kualitatif deskriptif kuantitatif statistik inferensial ujit hasil penelitian menemukan desain pengembangan multimedia interaktif menghasilkan flowchart storyboard kualitas validitas multimedia pemebalajaran interaktif review ahli isi mata pelajaran review ahli desain pembelajaranadalah review ahli media pembelajaran uji coba perorangan uji coba kelompok uji coba lapangan multimedia pembelajaran interaktif dihasilkan penelitian dikategorikan valid hipotesis penelitian ho ditolak diterima multimedia interaktif dihasilkan penelitian dinyatakan efektif meningkatkan hasil belajar ips smp negeri negara perolehan thitungttabel berdasarkan hasil penelitian disimpulkan multimedia pembelajaran interaktif dikembangkan dinyatakan valid efektif pembelajaran mata pelajaran ips siswa kelas viii semester genap smp negeri negara jembrana bali,4,"<re.Match object; span=(0, 2), match='id'>",,,,,
pengembangan modul mata pelajaran produktif multimedia paket keahlian multimedia kelas smk muhammadiyah wonosari penelitian bertujuan mengembangkan modul mata pelajaran produktif multimedia paket keahlian multimedia kelas smk muhammadiyah wonosari kelayakan modul mata pelajaran produktif multimedia paket keahlian multimedia kelas smk muhammadiyah wonosari penelitian penelitian pengembangan rd model sugiyono tahaptahap penelitian pengembangan potensi pengumpulan data desain produk validasi desain revisi desain uji coba produk revisi produk uji coba pemakaian revisi produk produksi masal modul pembelajaran divalidasi ahli materi ahli media diujicobakan enam peserta didik diujicobakan puluh peserta didik kelas jurusan multimedia smk muhammaiyah wonosari pengumpulan data lembar angketkuesioner analisis data analisis deskriptif kuantitatif penelitian pengembangan menghasilkan produk modul mata pelajaran produktif multimedia paket keahlian multimedia kelas smk muhammadiyah wonosari standar kompetensi animasi digital dimensi hasil analisis modul pembelajaran berkualitas layaksangat media pembelajaran evaluasi ahli materi memperoleh hasil kategori layak evaluasi ahli media memperoleh hasil kategori layak uji coba produk memperoleh hasil kategori layak uji coba pemakaian memperoleh hasil kategori layak evaluasi ahli materi ahli media uji lapangan memperoleh hasil kategori layak,4,"<re.Match object; span=(0, 2), match='id'>",,,,,
pengaruh keaktifan siswa kegiatan ekstrakurikuler multimedia club mc prestasi belajar siswa mata pelajaran komposisi foto digital kelas xi multimedia smk negeri jakarta penelitian bertujuan pengaruh keaktifan siswa kegiatan ekstrakurikuler multimedia club prestasi belajar siswa mata pelajaran komposisi foto digital kelas xi miltimedia smk negeri jakarta ajaran penelitian penelitian kuantitatif mengambil sampel siswa kelas xi multimedia smk negeri jakarta mengikuti kegiatan ekstrakurikuler multimedia club data keaktifan siswa kegiatan ekstrakurikuler multimedia club penelitian diambil instrumen angket tertutup data prestasi belajar diambil metode dokumentasi nilai rapor siswa,4,"<re.Match object; span=(0, 2), match='id'>",,,,,
pengembangan multimedia interaktif mata pelajaran ipa siswa kelas sdn songan ditemukan sdn songan rendahnya hasil belajar ipa siswa kelas kurangnya pemanfaatan media pembelajaran penelitian bertujuan menghasilkan produk multimedia interaktif pembelajaran ipa operasional tujuan dirinci kedalam tahapan kerja berkaitan mendeskripsikan rancang bangun pembelajaran multimedia interaktif mendeskripsikan kualitas hasil pengembangan multimedia interaktif mata pelajaran ipa siswa sd mendeskripsikan efektifitas penggunaan multimedia interaktif hasil belajar siswa mata pelajaran ipa siswa sd jenis penelitian penelitian pengembangan model pengembangan addie subyek validasi uji ahli media ahli isi ahli desain siswa uji perorangan belas siswa uji kelompok puluh orang uji lapangan kelas uji efektivitas produk metode pengumpulan data angket pretestposttest data diperoleh dianalisis deskriptif kualitatif analisis deskriptif kuantitatif analisis statistik inferensial hasil penelitian menunjukan multimedia interaktif kembangkan berdasarkan desain dirancang hasil peroleh uji ahli isi kualifikasi hasil uji ahli desain kualifikasi hasil uji ahli media kualifikasi hasil uji perorangan kualifikasi hasil uji kelompok kualifikasi hasil uji lapangan kualifikasi hasil uji efektivitas produk erbedaan hasil belajar siswasebelum multimedia pembelajaran interaktif skor ratarata pretest skor ratarata posttest berbanding,4,"<re.Match object; span=(0, 2), match='id'>",,,,,
pengembangan multimedia pembelajaran ips siswa kelas vii semester ii smp negeri singaraja ditemukan smp negeri singaraja media pembelajaran hasil belajar ips kelas vii tuntas penelitian bertujuan rancangan multimedia pembelajaran kelayakan hasil pengembangan multimedia pembelajaran efektivitas hasil pengembangan multimedia pembelajaran jenis penelitian pengembangan model pengembangan model definependefinisian designperancangan developpengembangan disseminatepenyebaran keempat tahapan dijadikan acuan memproduksi memvalidasi menguji efektivitas validasi ahli isi ahli media ahli desain siswa uji coba perorangan siswa uji coba kelompok siswa uji coba lapangan uji efektivitas siswa desain penelitian pretest and posttest design data dikumpulkan metode kuesioner metode tes instrumen kuesioner tes objektif analisis data analisis deskriptif kualitatif kuantitatif statistik inferensialinduktif hasil penelitian rancangan multimedia pembelajaran dikembangkan tahap designperancangan model pengembangan bentuk flowchart storyboard kelayakan hasil pengembangan multimedia pembelajaran ahli isi mata pelajaran berpredikat ahli media pembelajaran berpredikat ahli desain pembelajaran berpredikat uji coba perorangan berpredikat uji coba kelompok uji coba lapangan berpredikat efektivitas pengembangan multimedia pembelajaran menunjukan perbedaan hasil belajar ips multimedia pembelajaran hasil skor pretest hasil skor posttest,4,"<re.Match object; span=(0, 2), match='id'>",,,,,
pengembngan multimedia pembelajaran berbantu komputer power point materi reading comprehension sekolah dasar swasta bandar lampung pengembangan multimedia pembelajaran berbantu komputer power point materi reading comprehension sekolah dasar swasta bandar lampung penelitian bertujuan mendiskripsikan potensi kondisi sekolah dikembangkannya multimedia menghasilkan multimedia berbantu komputer power point materi reading kelas vi menganalisis efektifitas efesiensi daya tarik multimedia proses pembelajaran penelitian pengembangan dilaksanakan sds palm kids bandar lampung instrumen penelitian angket pedoman observasi data dianalisis deskriptif ujit hasil penelitian multimedia dikembangkan berfungsi suplemen pembelajaran produk multimedia dihasilkan cd pembelajaran pembelajaran memiliki efektifitas meningkatkan prestasi belajara siswa hasil pretest ratarata nilai posttest pembelajaran produk multimedia dikembangkan sisi efesien menghemat daya tarik pembelajaran respondent produk menarik responden menarik responden menarik,4,"<re.Match object; span=(0, 2), match='id'>",,,,,
aplikasi pembelajaran interaktif berbasis multimedia sekolah dasar studi sd negeri bitung kelas vi multimedia konsep teknologi menyajikan informasi gabungan gambar suara animasi video perkembangan multimedia lingkup usaha pendidikan instansi pemerintahan media pembelajaran alat bantu mempermudah interaksi pendidik siswa dalm proses belajar mengajar,4,"<re.Match object; span=(0, 2), match='id'>",,,,,
